maker,year_range,supplier_group,product,trade_year_cnt,total_volume
Dongfeng Nissan,2021-2025,"Shiyan Tenneco Engine Components Co., Ltd. (Formerly Federal-Mogul Dong Feng (Shiyan) Engine Components Co., Ltd.)",piston,1,5683
Dongfeng Nissan,2021-2025,"Wuhu Bethel Electronic Control System Co., Ltd.",abs_esc,3,1310
Dongfeng Nissan,2021-2025,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",catalytic_converter,1,1864
Dongfeng Passenger Vehicle,2011-2015,Aisin,automated_manual_transmission,1,1559
Dongfeng Passenger Vehicle,2011-2015,"Changchun Beite Automotive Parts Co., Ltd.",steering_gear,1,640
Dongfeng Passenger Vehicle,2011-2015,China South,shock_absorber,1,887
Dongfeng Passenger Vehicle,2011-2015,Shanghai Beite Tech,steering_gear,1,778
Dongfeng Passenger Vehicle,2016-2020,Aisin,automated_manual_transmission,3,3106
Dongfeng Passenger Vehicle,2016-2020,Aisin,automatic_transmission_(at),1,766
Dongfeng Passenger Vehicle,2016-2020,Bosch,abs_esc,3,2357
Dongfeng Passenger Vehicle,2016-2020,CATARC,catalytic_converter,4,5655
Dongfeng Passenger Vehicle,2016-2020,Changshu,power_steering_pump,1,772
Dongfeng Passenger Vehicle,2016-2020,Continental,abs_esc,6,5317
Dongfeng Passenger Vehicle,2016-2020,Faurecia,catalytic_converter,4,3970
Dongfeng Passenger Vehicle,2016-2020,"Fuxin Dare Automotive Parts Co., Ltd.",power_steering_pump,1,975
Dongfeng Passenger Vehicle,2016-2020,"Fuxin Lanye Technology Co., Ltd.",power_steering_pump,1,755
Dongfeng Passenger Vehicle,2016-2020,Hitachi,abs_esc,1,457
Dongfeng Passenger Vehicle,2016-2020,HL Mando,shock_absorber,1,880
Dongfeng Passenger Vehicle,2016-2020,"Japhl Powertrain Systems Co., Ltd.",catalytic_converter,4,2466
Dongfeng Passenger Vehicle,2016-2020,"Jinzhou Huayi Precision Co., Ltd. (Formerly Jinzhou Huayi Spinning Technology Co., Ltd.)",power_steering_pump,1,928
Dongfeng Passenger Vehicle,2016-2020,"Precision Sintered Products (Wuxi) Co., Ltd.",shock_absorber,1,1628
Dongfeng Passenger Vehicle,2016-2020,Sango,catalytic_converter,1,357
Dongfeng Passenger Vehicle,2016-2020,"Shanghai Carthane Co., Ltd.",shock_absorber,1,2584
Dongfeng Passenger Vehicle,2016-2020,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd.",power_steering_pump,1,579
Dongfeng Passenger Vehicle,2016-2020,"Tangshan Aisin Gear Co., Ltd.",automated_manual_transmission,1,267
Dongfeng Passenger Vehicle,2016-2020,"Tianjin Beite Automotive Parts Co., Ltd.",shock_absorber,1,877
Dongfeng Passenger Vehicle,2016-2020,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",catalytic_converter,1,308
Dongfeng Passenger Vehicle,2016-2020,"Xiamen Kaifa Shock Absorber Industry Co., Ltd.",shock_absorber,1,2034
Dongfeng Passenger Vehicle,2016-2020,Youfin,abs_esc,4,2143
Dongfeng Passenger Vehicle,2016-2020,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd.",power_steering_pump,1,131
Dongfeng Passenger Vehicle,2016-2020,"Yuhuan Jiaheng Machinery Co., Ltd.",power_steering_pump,1,597
Dongfeng Passenger Vehicle,2016-2020,Yuyao Gongchuang Brake Components Factory,power_steering_pump,1,107
Dongfeng Passenger Vehicle,2016-2020,"Zhejiang Qibo Machinery Co., Ltd.",power_steering_pump,1,439
Dongfeng Passenger Vehicle,2016-2020,"Zhejiang Wanxiang Precision Industry Co., Ltd. (Formerly Zhejiang Wanxiang Automobile Bearing Co., Ltd.)",abs_esc,1,533
Dongfeng Passenger Vehicle,2021-2025,Aisin,automated_manual_transmission,1,937
Dongfeng Passenger Vehicle,2021-2025,"Phinia Delphi Automotive Systems (Shanghai) Co., Ltd. (Formerly BorgWarner Shanghai Automotive Fuel Systems Co., Ltd.)",disc_brake_(pad),1,1907
Dongfeng Passenger Vehicle,2021-2025,"Shiyan Tenneco Engine Components Co., Ltd. (Formerly Federal-Mogul Dong Feng (Shiyan) Engine Components Co., Ltd.)",automatic_transmission_(at),1,963
Dongfeng Passenger Vehicle,2021-2025,"Shiyan Tenneco Engine Components Co., Ltd. (Formerly Federal-Mogul Dong Feng (Shiyan) Engine Components Co., Ltd.)",piston,1,1662
Dongfeng Passenger Vehicle,2021-2025,Trinova,abs_esc,3,3162
Dongfeng Passenger Vehicle,2021-2025,Tuopu,abs_esc,1,221
Dongfeng Passenger Vehicle,2021-2025,"Wuhu Bethel Electronic Control System Co., Ltd.",abs_esc,2,5300
Dongfeng Passenger Vehicle,2021-2025,ZF,abs_esc,3,3403
Dongfeng Passenger Vehicle,2021-2025,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",abs_esc,2,1384
Dongfeng Peugeot Citroen,2005-2010,ASIMCO (Nanjing) Limited (Formerly ASIMCO (Beijing) Limited),starter_motor,1,979
Dongfeng Peugeot Citroen,2005-2010,Bosch,fuel_injection,1,757
Dongfeng Peugeot Citroen,2005-2010,Bosch,fuel_pump,1,474
Dongfeng Peugeot Citroen,2005-2010,Forvia,exhaust_manifold,1,434
Dongfeng Peugeot Citroen,2005-2010,Valeo,fuel_injection,1,585
Dongfeng Peugeot Citroen,2011-2015,Aptiv,power_steering_pump,1,467
Dongfeng Peugeot Citroen,2011-2015,ASIMCO (Nanjing) Limited (Formerly ASIMCO (Beijing) Limited),starter_motor,1,1731
Dongfeng Peugeot Citroen,2011-2015,BAIC,steering_gear,1,505
Dongfeng Peugeot Citroen,2011-2015,Bosch,abs_esc,1,947
Dongfeng Peugeot Citroen,2011-2015,Bosch,transmission_shaft,1,1169
Dongfeng Peugeot Citroen,2011-2015,"Changchun Beite Automotive Parts Co., Ltd.",steering_gear,1,1118
Dongfeng Peugeot Citroen,2011-2015,Continental,abs_esc,1,469
Dongfeng Peugeot Citroen,2011-2015,Faurecia,catalytic_converter,1,1718
Dongfeng Peugeot Citroen,2011-2015,FAW Group,steering_gear,1,1329
Dongfeng Peugeot Citroen,2011-2015,Forvia,exhaust_manifold,1,230
Dongfeng Peugeot Citroen,2011-2015,Georg Fischer AG,cylinder_block,1,116
Dongfeng Peugeot Citroen,2011-2015,"GF Casting Solutions Kunshan Co., Ltd.",cylinder_block,1,575
Dongfeng Peugeot Citroen,2011-2015,"Hubei Super Electric Motor Co., Ltd.",starter_motor,1,6539
Dongfeng Peugeot Citroen,2011-2015,Nanyang,shock_absorber,1,100
Dongfeng Peugeot Citroen,2011-2015,Ryobi,cylinder_block,1,768
Dongfeng Peugeot Citroen,2011-2015,"Shandong Changlin Foundry Co., Ltd.",cylinder_block,1,785
Dongfeng Peugeot Citroen,2011-2015,Shanghai Beite Tech,shock_absorber,1,854
Dongfeng Peugeot Citroen,2011-2015,Shanghai Beite Tech,steering_gear,1,1966
Dongfeng Peugeot Citroen,2011-2015,Sogefi,stablizer,2,3310
Dongfeng Peugeot Citroen,2011-2015,Tenneco,catalytic_converter,1,747
Dongfeng Peugeot Citroen,2016-2020,Aisin,automated_manual_transmission,1,367
Dongfeng Peugeot Citroen,2016-2020,"Beijing NGV Technology Co., Ltd.",fuel_injection,1,167
Dongfeng Peugeot Citroen,2016-2020,Bosch,abs_esc,6,15259
Dongfeng Peugeot Citroen,2016-2020,Continental,abs_esc,5,6498
Dongfeng Peugeot Citroen,2016-2020,Dongfeng,catalytic_converter,1,982
Dongfeng Peugeot Citroen,2016-2020,Faurecia,catalytic_converter,5,21247
Dongfeng Peugeot Citroen,2016-2020,"Feilong Auto Components Co., Ltd. (Formerly Henan Xixia Auto Water Pump Co., Ltd.)",water_pump,1,2588
Dongfeng Peugeot Citroen,2016-2020,Nanyang,shock_absorber,1,702
Dongfeng Peugeot Citroen,2016-2020,"Shanghai Carthane Co., Ltd.",shock_absorber,1,3587
Dongfeng Peugeot Citroen,2016-2020,"Shanghai Sachs Huizhong Shock Absorber Co., Ltd.",shock_absorber,1,518
Dongfeng Peugeot Citroen,2016-2020,Tenneco,catalytic_converter,4,7751
Dongfeng Peugeot Citroen,2016-2020,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,1,721
Dongfeng Peugeot Citroen,2016-2020,"United Automotive Electronic Systems Co., Ltd.",fuel_pump,1,1506
Dongfeng Peugeot Citroen,2016-2020,"Xiamen Kaifa Shock Absorber Industry Co., Ltd.",shock_absorber,1,3814
Dongfeng Peugeot Citroen,2016-2020,"Zhejiang Qibo Machinery Co., Ltd.",oil_pump,1,274
Dongfeng Peugeot Citroen,2021-2025,Aisin,automated_manual_transmission,5,8435
Dongfeng Peugeot Citroen,2021-2025,Aisin,automatic_transmission_(at),4,3753
Dongfeng Peugeot Citroen,2021-2025,Beijing West Industries,abs_esc,1,443
Dongfeng Peugeot Citroen,2021-2025,Bosch,abs_esc,3,2119
Dongfeng Peugeot Citroen,2021-2025,"Chengdu Faurecia Automotive System Co., Ltd.",exhaust_manifold,3,1999
Dongfeng Peugeot Citroen,2021-2025,"Chenzhi (Chongqing) Brake System Co.,Ltd. (Formerly CSG TRW Chassis Systems Co. Ltd.)",chassis_frame,1,470
Dongfeng Peugeot Citroen,2021-2025,Continental,abs_esc,2,600
Dongfeng Peugeot Citroen,2021-2025,Faurecia,catalytic_converter,1,1100
Dongfeng Peugeot Citroen,2021-2025,Gestamp,chassis_frame,2,997
Dongfeng Peugeot Citroen,2021-2025,Magna,chassis_frame,2,1019
Dongfeng Peugeot Citroen,2021-2025,MAHLE,camshaft,3,2160
Dongfeng Peugeot Citroen,2021-2025,MAHLE,oil_pump,3,1856
Dongfeng Peugeot Citroen,2021-2025,Rheinmetall,water_pump,2,1032
Dongfeng Peugeot Citroen,2021-2025,"Saleri Shanghai Co., Ltd.",water_pump,3,1454
Dongfeng Peugeot Citroen,2021-2025,"Shanghai Valeo Automotive Electrical Systems Co., Ltd.",starter_motor,1,488
Dongfeng Peugeot Citroen,2021-2025,"Shiyan Tenneco Engine Components Co., Ltd. (Formerly Federal-Mogul Dong Feng (Shiyan) Engine Components Co., Ltd.)",piston,1,6701
Dongfeng Peugeot Citroen,2021-2025,Tenneco,catalytic_converter,1,837
Dongfeng Peugeot Citroen,2021-2025,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,1,279
Dongfeng Peugeot Citroen,2021-2025,"United Automotive Electronic Systems Co., Ltd.",fuel_pump,1,407
Dongfeng Peugeot Citroen,2021-2025,Valeo,starter_motor,2,1524
Dongfeng Peugeot Citroen,2021-2025,Youfin,abs_esc,1,644
Dongfeng Peugeot Citroen,2021-2025,ZF,chassis_frame,2,1209
Dongfeng Renault,2016-2020,BorgWarner,crankshaft,1,359
Dongfeng Renault,2016-2020,Bosch,abs_esc,4,4446
Dongfeng Renault,2016-2020,Forvia,catalytic_converter,1,604
Dongfeng Renault,2016-2020,Hitachi,shock_absorber,1,273
Dongfeng Renault,2016-2020,Marelli,catalytic_converter,4,4076
Dongfeng Renault,2016-2020,"Precision Sintered Products (Wuxi) Co., Ltd.",shock_absorber,1,804
Dongfeng Renault,2016-2020,Purem,catalytic_converter,1,719
Dongfeng Renault,2016-2020,Sango,catalytic_converter,4,3683
Dongfeng Yueda Kia,2011-2015,"Beijing Daeseung Precision Auto Parts Co., Ltd.",power_steering_pump,1,4559
Dongfeng Yueda Kia,2011-2015,BEPC,camshaft,1,5999
Dongfeng Yueda Kia,2011-2015,Faurecia,catalytic_converter,1,316
Dongfeng Yueda Kia,2011-2015,Guangzhou,clutch,1,1412
Dongfeng Yueda Kia,2011-2015,HL Mando,abs_esc,1,202
Dongfeng Yueda Kia,2011-2015,Hyundai,automatic_transmission_(at),1,5766
Dongfeng Yueda Kia,2011-2015,Hyundai,cylinder_block,1,4662
Dongfeng Yueda Kia,2011-2015,Hyundai,manual_transmission,2,4854
Dongfeng Yueda Kia,2011-2015,"Jiangsu Hyundai WIA Co., Ltd.",crankshaft,1,1727
Dongfeng Yueda Kia,2011-2015,"Jiangsu Hyundai WIA Co., Ltd.",cylinder_block,1,2047
Dongfeng Yueda Kia,2011-2015,"Jiangsu Meili Daewon Spring Co., Ltd. (Formerly Jiangsu Daewon Asia Automobile Spring Co., Ltd.)",stablizer,1,6784
Dongfeng Yueda Kia,2011-2015,KB Autosys,disc_brake_(pad),1,2009
Dongfeng Yueda Kia,2011-2015,Sejong,catalytic_converter,1,166
Dongfeng Yueda Kia,2011-2015,Shanghai Beite Tech,shock_absorber,1,1946
Dongfeng Yueda Kia,2011-2015,"Shanghai Valeo Automotive Electrical Systems Co., Ltd.",starter_motor,1,4605
Dongfeng Yueda Kia,2011-2015,"Wendeng Dong Yang Piston Co., Ltd.",piston,1,6336
Dongfeng Yueda Kia,2011-2015,Wonder Auto Technology Group (WATG),starter_motor,1,955
Dongfeng Yueda Kia,2011-2015,"Wuxi MOBIS Automotive Parts Co., Ltd. (MWX)",abs_esc,1,216
Dongfeng Yueda Kia,2016-2020,"Corning (Shanghai) Co., Ltd.",catalytic_converter,1,170
Dongfeng Yueda Kia,2016-2020,Exedy,torque_converter,1,2650
Dongfeng Yueda Kia,2016-2020,Faurecia,catalytic_converter,7,15026
Dongfeng Yueda Kia,2016-2020,HL Mando,abs_esc,5,9124
Dongfeng Yueda Kia,2016-2020,Hyundai,automated_manual_transmission,1,1641
Dongfeng Yueda Kia,2016-2020,Hyundai,automatic_transmission_(at),1,344
Dongfeng Yueda Kia,2016-2020,Hyundai,manual_transmission,2,2842
Dongfeng Yueda Kia,2016-2020,"Jiangsu Mobis Automotive Parts Co., Ltd.",abs_esc,2,544
Dongfeng Yueda Kia,2016-2020,"Saeron Automotive Beijing Co.,Ltd.",disc_brake_(pad),1,959
Dongfeng Yueda Kia,2016-2020,Sangsin,disc_brake_(pad),1,917
Dongfeng Yueda Kia,2016-2020,Sejong,catalytic_converter,5,11567
Dongfeng Yueda Kia,2016-2020,"Shanghai E-xon Power System Co., Ltd.",fuel_injection,1,598
Dongfeng Yueda Kia,2016-2020,SJG Sejung,catalytic_converter,1,726
Dongfeng Yueda Kia,2016-2020,Umicore,catalytic_converter,1,310
Dongfeng Yueda Kia,2016-2020,"Wooshin Industrial Co., Ltd.",catalytic_converter,1,410
Dongfeng Yueda Kia,2016-2020,"Wuxi MOBIS Automotive Parts Co., Ltd. (MWX)",abs_esc,4,2589
Dongfeng Yueda Kia,2021-2025,Faurecia,catalytic_converter,1,1047
Dongfeng Yueda Kia,2021-2025,HL Mando,abs_esc,1,1086
Dongfeng Yueda Kia,2021-2025,Hyundai,abs_esc,1,217
Dongfeng Yueda Kia,2021-2025,Hyundai,automatic_transmission_(at),1,272
Dongfeng Yueda Kia,2021-2025,Hyundai,manual_transmission,2,818
Dongfeng Yueda Kia,2021-2025,Sejong,catalytic_converter,1,136
Dongfeng Yueda Kia,2021-2025,"Wuxi MOBIS Automotive Parts Co., Ltd. (MWX)",abs_esc,1,495
Dongfeng Yulon,2011-2015,Aisin,automated_manual_transmission,1,892
Dongfeng Yulon,2011-2015,Beijing West Industries,abs_esc,1,1006
Dongfeng Yulon,2011-2015,"Hangzhou Jiantai Machinery Co., Ltd.",catalytic_converter,1,828
Dongfeng Yulon,2016-2020,Aisin,automated_manual_transmission,2,2215
Dongfeng Yulon,2016-2020,Beijing West Industries,abs_esc,2,4303
Dongfeng Yulon,2016-2020,Bosch,abs_esc,1,875
Dongfeng Yulon,2016-2020,Faurecia,catalytic_converter,2,2380
Dongfeng Yulon,2016-2020,"Hangzhou Jiantai Machinery Co., Ltd.",catalytic_converter,2,5735
Dongfeng Yulon,2016-2020,"Shanghai Carthane Co., Ltd.",shock_absorber,1,2408
Dongfeng Yulon,2016-2020,"Xiamen Kaifa Shock Absorber Industry Co., Ltd.",shock_absorber,1,1184
Dorcen Auto,2016-2020,Beijing West Industries,abs_esc,1,507
Dorcen Auto,2016-2020,Bosch,abs_esc,1,182
Dorcen Auto,2016-2020,Vitesco,fuel_injection,1,197
Dorcen Auto,2016-2020,"Wuxi Weifu Leader Catalytic Converter Co., Ltd.",catalytic_converter,1,688
DS Automobiles,2016-2020,Aisin,automatic_transmission_(at),3,1835
DS Automobiles,2016-2020,Bosch,starter_motor,1,977
DS Automobiles,2016-2020,Continental,abs_esc,1,593
DS Automobiles,2016-2020,Federal-Mogul,piston,2,1097
DS Automobiles,2016-2020,Forvia,exhaust_manifold,1,351
DS Automobiles,2016-2020,Freudenberg Sealing Technologies,crankshaft,1,270
DS Automobiles,2016-2020,JTEKT,steering_gear,1,708
DS Automobiles,2016-2020,MAHLE,camshaft,2,958
DS Automobiles,2016-2020,MAHLE,oil_pump,2,1297
DS Automobiles,2016-2020,MAHLE,piston,2,1165
DS Automobiles,2016-2020,TI,fuel_pump,1,257
DS Automobiles,2016-2020,Valeo,starter_motor,1,379
DS Automobiles,2016-2020,Vibracoustic,shock_absorber,1,910
DS Automobiles,2021-2025,Aisin,automatic_transmission_(at),3,2760
DS Automobiles,2021-2025,Bosch,fuel_injection,1,666
DS Automobiles,2021-2025,Bosch,starter_motor,2,989
DS Automobiles,2021-2025,Bosch,water_pump,1,579
DS Automobiles,2021-2025,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,1,562
DS Automobiles,2021-2025,Forvia,catalytic_converter,2,946
DS Automobiles,2021-2025,JTEKT,steering_gear,1,176
DS Automobiles,2021-2025,Kirchhoff,chassis_frame,2,2051
DS Automobiles,2021-2025,Kirpart Otomotiv Parcalari Sanayi Ve Tic. A.S.,water_pump,1,917
DS Automobiles,2021-2025,MAHLE,camshaft,1,509
DS Automobiles,2021-2025,Marelli,shock_absorber,3,2595
DS Automobiles,2021-2025,Minth,chassis_frame,1,290
DS Automobiles,2021-2025,Pierburg,water_pump,1,492
DS Automobiles,2021-2025,TI,fuel_pump,2,1552
Eicher,2021-2025,Jaya Hind Industries ltd.,manual_transmission,1,360
Enovate,2021-2025,Bosch,abs_esc,3,2501
Faraday Future,2021-2025,Brembo,disc_brake_(pad),1,466
Farizon,2021-2025,Ruili,abs_esc,1,1116
Farizon,2021-2025,"Wuhu Bethel Electronic Control System Co., Ltd.",abs_esc,2,1799
FAW,2016-2020,Bosch,abs_esc,1,517
FAW,2016-2020,"Changchun Hirotec Co., Ltd.",catalytic_converter,3,2192
FAW,2016-2020,Continental,abs_esc,4,1904
FAW,2016-2020,Fawer,crossmember,1,632
FAW,2016-2020,"Precision Sintered Products (Wuxi) Co., Ltd.",shock_absorber,1,621
FAW,2021-2025,ADVICS,abs_esc,1,792
FAW,2021-2025,Bosch,abs_esc,5,14266
FAW,2021-2025,"Changchun FAWAY Automobile Components Co., Ltd. �]Formerly Changchun FAW Sihuan Automobile Co., Ltd.�^",crossmember,1,461
FAW,2021-2025,"Changchun Hirotec Co., Ltd.",catalytic_converter,1,979
FAW,2021-2025,Faurecia,catalytic_converter,2,2156
FAW,2021-2025,HL Mando,abs_esc,1,798
FAW,2021-2025,Landai Technology Group,crankshaft,2,4316
FAW,2021-2025,"Shanghai Carthane Co., Ltd.",shock_absorber,1,1489
FAW,2021-2025,Tuopu,abs_esc,1,212
FAW,2021-2025,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,2,2546
FAW,2021-2025,"United Automotive Electronic Systems Co., Ltd.",fuel_pump,1,1599
FAW,2021-2025,Vibracoustic,shock_absorber,1,204
FAW-Volkswagen,2005-2010,Aisin,automatic_transmission_(at),1,1801
FAW-Volkswagen,2011-2015,ASIMCO (Nanjing) Limited (Formerly ASIMCO (Beijing) Limited),starter_motor,1,3354
FAW-Volkswagen,2011-2015,"Beijing Asia-Pacific Automobile Chassis System Co., Ltd.",drum_brake_(drum),1,245
FAW-Volkswagen,2011-2015,BorgWarner,clutch,1,204
FAW-Volkswagen,2011-2015,Bosch,abs_esc,2,1784
FAW-Volkswagen,2011-2015,Bosch,starter_motor,2,3661
FAW-Volkswagen,2011-2015,Bosch,transmission_shaft,1,845
FAW-Volkswagen,2011-2015,"BRUSS Sealing Systems (Shanghai) Co., Ltd.",crankshaft,1,1254
FAW-Volkswagen,2011-2015,"Changchun Beite Automotive Parts Co., Ltd.",shock_absorber,1,526
FAW-Volkswagen,2011-2015,"Changchun Beite Automotive Parts Co., Ltd.",steering_gear,1,2076
FAW-Volkswagen,2011-2015,"Changchun Yidong Clutch Co., Ltd.",clutch,3,2163
FAW-Volkswagen,2011-2015,"Chengdu ThyssenKrupp Fawer Spring Co., Ltd.",stablizer,1,469
FAW-Volkswagen,2011-2015,"CNC Driveline Technology Co., Ltd. (Formerly Zhuhai China And Canton Clutch Co., Ltd.)",clutch,1,523
FAW-Volkswagen,2011-2015,Continental,abs_esc,2,3422
FAW-Volkswagen,2011-2015,Dayco,crankshaft,1,4142
FAW-Volkswagen,2011-2015,Faurecia,catalytic_converter,2,1341
FAW-Volkswagen,2011-2015,FAW Group,crankshaft,2,5074
FAW-Volkswagen,2011-2015,FAW Group,cylinder_block,3,5864
FAW-Volkswagen,2011-2015,FAW Group,manual_transmission,2,1828
FAW-Volkswagen,2011-2015,FAW Group,steering_gear,1,1953
FAW-Volkswagen,2011-2015,Fawer,oil_pump,1,2615
FAW-Volkswagen,2011-2015,Fawer,water_pump,2,5347
FAW-Volkswagen,2011-2015,Friedrich Boysen GmbH & Co. KG,catalytic_converter,1,696
FAW-Volkswagen,2011-2015,"Hangzhou Hangcheng Friction Material Co., Ltd.",disc_brake_(pad),1,179
FAW-Volkswagen,2011-2015,"Huada Automotive Technology Co., Ltd.",chassis_frame,1,5429
FAW-Volkswagen,2011-2015,"Huada Automotive Technology Co., Ltd.",crossmember,1,4041
FAW-Volkswagen,2011-2015,"Hubei Super Electric Motor Co., Ltd.",starter_motor,1,2842
FAW-Volkswagen,2011-2015,"Jebsen TCG Automotive Systems (Dalian) Co., Ltd.",oil_pump,1,5099
FAW-Volkswagen,2011-2015,"JX Zhao's Group Co., Ltd.",chassis_frame,1,760
FAW-Volkswagen,2011-2015,Kolbenschmidt,piston,1,5993
FAW-Volkswagen,2011-2015,KS Large Bore Pistons Group (Formerly KS Kolbenschmidt GmbH),piston,1,1385
FAW-Volkswagen,2011-2015,Marelli,fuel_injection,1,806
FAW-Volkswagen,2011-2015,"MJ Automotive Systems (Dalian) Co., Ltd. (Formerly Mitec�PJebsen Automotive Systems (Dalian) Co., Ltd.)",crankshaft,1,4029
FAW-Volkswagen,2011-2015,NBHX Group,chassis_frame,1,398
FAW-Volkswagen,2011-2015,Nidec,fuel_pump,1,5976
FAW-Volkswagen,2011-2015,Nidec,oil_pump,1,5667
FAW-Volkswagen,2011-2015,Nidec,water_pump,2,9874
FAW-Volkswagen,2011-2015,"Qianchao Sunway Co., Ltd. (Formerly Jiangsu Sunway Precision Forging Co., Ltd.)",transmission_shaft,1,4150
FAW-Volkswagen,2011-2015,Ryobi,cylinder_block,1,2192
FAW-Volkswagen,2011-2015,SAIC Motor Group,abs_esc,1,188
FAW-Volkswagen,2011-2015,SAIC Motor Group,clutch,1,465
FAW-Volkswagen,2011-2015,SAIC Motor Group,cylinder_block,1,2400
FAW-Volkswagen,2011-2015,Shanghai Beite Tech,shock_absorber,1,3207
FAW-Volkswagen,2011-2015,Shanghai Beite Tech,steering_gear,1,712
FAW-Volkswagen,2011-2015,"Shanghai Metalsa Automotive Parts Co., Ltd.",manual_transmission,1,1256
FAW-Volkswagen,2011-2015,Tenneco,catalytic_converter,2,1824
FAW-Volkswagen,2011-2015,Tenneco,exhaust_manifold,2,3646
FAW-Volkswagen,2011-2015,thyssenkrupp,camshaft,1,1184
FAW-Volkswagen,2011-2015,"Tianjin Beite Automotive Parts Co., Ltd.",shock_absorber,1,1150
FAW-Volkswagen,2011-2015,TRW,drum_brake_(drum),1,160
FAW-Volkswagen,2011-2015,"United Automotive Electronic Systems Co., Ltd.",fuel_injection,1,1646
FAW-Volkswagen,2011-2015,"United Automotive Electronic Systems Co., Ltd.",fuel_pump,1,716
FAW-Volkswagen,2011-2015,Volkswagen,catalytic_converter,1,398
FAW-Volkswagen,2011-2015,Volkswagen,chassis_frame,1,515
FAW-Volkswagen,2011-2015,Volkswagen,manual_transmission,2,1560
FAW-Volkswagen,2011-2015,Volkswagen,steering_gear,1,278
FAW-Volkswagen,2011-2015,ZF,abs_esc,2,2445
FAW-Volkswagen,2011-2015,ZF,automatic_transmission_(at),1,1189
FAW-Volkswagen,2016-2020,Aichi,crankshaft,1,4701
FAW-Volkswagen,2016-2020,Bosch,abs_esc,11,9621
FAW-Volkswagen,2016-2020,Bosch,starter_motor,1,240
FAW-Volkswagen,2016-2020,"Chengdu Changrui Automotive Components Co., Ltd.",chassis_frame,1,949
FAW-Volkswagen,2016-2020,"Chengdu Engley Automobile Parts Co., Ltd.",chassis_frame,1,318
FAW-Volkswagen,2016-2020,"Chengdu FAW Sihuan Hosing Automotive Components Co., Ltd.",water_pump,1,959
FAW-Volkswagen,2016-2020,"Chengdu Hongcheng Automotive Parts Manufacturing Co., Ltd.",crossmember,1,1293
FAW-Volkswagen,2016-2020,"Chengdu ThyssenKrupp Fawer Spring Co., Ltd.",stablizer,1,1850
FAW-Volkswagen,2016-2020,"Chongqing Beite Technology Co., Ltd.",shock_absorber,1,837
FAW-Volkswagen,2016-2020,"CNC Driveline Technology Co., Ltd. (Formerly Zhuhai China And Canton Clutch Co., Ltd.)",clutch,1,2374
FAW-Volkswagen,2016-2020,Continental,abs_esc,10,45879
FAW-Volkswagen,2016-2020,Ebersp?cher Gruppe GmbH & Co. KG,catalytic_converter,5,7005
FAW-Volkswagen,2016-2020,Faurecia,catalytic_converter,11,31703
FAW-Volkswagen,2016-2020,FAW Group,cylinder_block,2,6460
FAW-Volkswagen,2016-2020,Fawer,shock_absorber,1,429
FAW-Volkswagen,2016-2020,Fawer,stablizer,1,1062
FAW-Volkswagen,2016-2020,Fawer,steering_gear,2,914
FAW-Volkswagen,2016-2020,"Feilong Auto Components Co., Ltd. (Formerly Henan Xixia Auto Water Pump Co., Ltd.)",water_pump,1,1886
